,ind,text,hatebert_prob,roberta_prob,hatebert_pred,roberta_pred,token_len,char_len,label,id
162,810,@USER @USER I have. Its horse dung. She can't remember when and where. It comes out at the last second. Her parents lost a foreclosure case where his Mom was the judge  she is a hardcore anti Trump liberal  the #MeToo is turning into BLM ANTIFA and there is 0 due process,0.21145752713208182,0.3867344944500545,0,0,60,271,0,67365
163,817,@USER @USER Who’s talking sense @USER or @USER  @USER I’ll follow the industry expert as should @USER #listentoindustry,0.08582413880706131,0.3867055433214176,0,0,29,119,0,63759
164,822,@USER Red Flags: She’s a “professor” at a liberal school and she’s “unable to have healthy relationships with men”. Translation: She’s an Antifa Dyke out to stop a Conservative Judge and President Trump even if she has to lie.,0.14211279406962127,0.3867344944500545,0,0,54,226,1,65280
165,834,@USER @USER They gone eat his high yellow ass 🤣,0.9385759599453297,0.3867344944500545,1,0,12,47,1,24259
166,835,@USER Sorry...nothing but a setup to try and appease the Socialist Democratic Wacked Out Liberals. We are not stupid,0.9220973911502671,0.3867344944500545,1,0,23,116,1,39469
167,836,@USER The Show Must Go On! We must have crazy liberals screaming and throwing a tantrum inside of that courtroom? If they let these same animals in as they did during the hearings this is just going to be another circus,0.6189819804700223,0.3867344944500545,1,0,44,219,1,59002
168,837,President Trump to Hold MAGA Rally in Missouri This Week URL #donaldtrump #donaldtrumprallies #featured #springfield URL,0.24748693853607157,0.3867344944500545,0,0,20,120,0,81567
169,840,@USER Grow a pair. M,0.29703644736722157,0.3867344944500545,0,0,7,20,0,90499
170,851,@USER @USER @USER You are take stupid to a whole new supersized level,0.8752015215522759,0.3867344944500545,1,0,16,69,1,33076
171,852,@USER @USER So says the man who’s turning California into a third world country.,0.45555054516096344,0.3867344944500545,0,0,19,80,0,54744
172,853,@USER @USER Superman: “This guy still giving you trouble?”  *uppercuts Steppenwolf*  Me: “THERE HE IS! SUPERMAN!! IT’S HIM! FINALLY!!”  News: “Henry Cavill is no longer Superman”  Me: “........WHY.......”,0.2101172597064404,0.3867344944500545,0,0,55,204,0,28963
173,856,@USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER 🙋Hello to all fellow patriots.,0.0630771602683948,0.3867344944500545,0,0,40,132,0,70794
174,864,@USER You mean it doesn’t last like this forever? He is playing for a contract...,0.1330768633214376,0.3867344944500545,0,0,20,81,0,20245
175,866,"@USER I mean, the logic"" behind their claim means that in the 90's the Liberals felt it was OK for a man to abuse women... that's essentially what they are saying... and that the Conservatives were in the right... right?""",0.4194064192160892,0.3867344944500545,0,0,50,221,1,69758
176,868,@USER No worries !  Thank you for responding can I ask you a question I find it very interesting? Can you tell me why you are an atheist I'm just curious.,0.2689894250379453,0.3867344944500545,0,0,35,154,0,56679
177,884,@USER @USER @USER You are grossly misinterpreting who is against this. People across all parties condemn this action. Look no further than Bill Davis and Brian Mulroney to see that even conservatives think this is a horrible decision.,0.44557476857808254,0.3867344944500545,0,0,44,234,0,14037
178,886,@USER @USER @USER Portugal fluked their way through 2 penalty shoot outs and CR didn’t play the final,0.1594790416277759,0.3867344944500545,0,0,23,101,0,81844
179,887,@USER And the last one when she is with herself. The truest personality.,0.13201019883823453,0.3867344944500545,0,0,16,72,0,80181
180,889,@USER @USER Just think... this chap was teaching...,0.1306732043042602,0.3867344944500545,0,0,12,51,0,40926
181,893,@USER @USER Yes you are. you’re just too blind to realize it,0.21493849353992603,0.3867344944500545,0,0,17,60,1,46844
182,894,@USER they're hot bro,0.26879744286146173,0.3867055433214176,0,0,6,21,1,28588
183,899,@USER @USER @USER You are goddamn right both sides will be heard. We want the TRUTH Kavanaugh. Republicans better not put party above country.,0.8110781922144275,0.3867344944500545,1,0,30,142,0,37532
184,900,@USER @USER @USER You are such a lier and all for money. Nobody wants “ francoism” here in Spain! Except ppl like you and your fascists separatists friends to smoke screen all the money embezzlement here in Catalonia! Why all your friends are with Vlaams Belang? &amp;the Italian nazis? NAZI URL,0.9022226141767833,0.3867344944500545,1,0,63,295,1,48692
185,910,@USER Don’t use his NJ address.  He is never there.,0.12194692916014757,0.3867344944500545,0,0,15,51,0,94224
186,912,"@USER @USER The term negative knowledge"" strikes me, when knowledge is sucked away and information goes into reverse -- away from the recipient.""",0.13089523493649705,0.3867344944500545,0,0,29,145,1,56303
187,927,@USER So you are OK with Boris Johnson having to have police protection from Antifa/Momentum then? Tories are clearly scared of @USER because the Tories know they are not delivering the Brexit that 17.4 million people voted for. Shame Tories do not condemn Antifa.,0.19798662906925235,0.3867055433214176,0,0,49,264,0,24874
188,929,@USER Master of None was so fucking good.,0.8590145184721764,0.3867344944500545,1,0,10,41,1,41881
189,936,@USER The liberals have sunk to an all new low....how tragic!!,0.3839588636127297,0.3867344944500545,0,0,16,62,0,34158
190,938,@USER @USER Liberals aren't bright.,0.12770700895458376,0.3867344944500545,0,0,9,35,0,81594
191,939,@USER Liberals at there lowest,0.14959348553713087,0.3867344944500545,0,0,6,30,0,84656
192,940,@USER Because they are crates by the liberals  to save ANY kind of influence...,0.13145171367149935,0.3867344944500545,0,0,16,79,0,52261
193,942,@USER @USER @USER @USER @USER @USER @USER Maybe stop attacking Conservatives and you might find they don’t retaliate.,0.17681369543275088,0.3867344944500545,0,0,28,117,1,89653
194,946,@USER @USER @USER @USER @USER @USER He is also the one who started using Cambridge Analytica,0.09709035315694091,0.3867344944500545,0,0,22,92,0,66070
195,949,@USER Could it be that President Trump is normal and most of Washington D C are insane and totally out of touch with the forgotten middle class working people of America? Drain the swamp &amp; MAGA.,0.6976089173220981,0.3867344944500545,1,0,41,198,0,52985
196,961,A little appreciation post for my bestie because she’s a bad bitch and I’m thankful for her💗 @USER URL,0.9247216907092548,0.3867344944500545,1,0,24,102,1,71283
197,966,"@USER @USER That solidarity with Israel"" banner photo of ""Antideutsch"" infiltrators was originally used in an online mag Bunker which has connections to fashy pro-Žižek types from the 8chan /leftypol/ board. It's a go-to image for the ""anti-antifa"" crowd. Archived: URL",0.3014134494191453,0.3867344944500545,0,0,52,269,0,79283
198,967,@USER WHAT i cant like HE IS LEGIT WATCHING my ever move In Rehab!!!,0.3207415105311723,0.3867344944500545,0,0,18,68,1,78806
199,969,@USER I understand that.. but she has 4 children and she is mad because she and her 7 week old were asked to leave a book club meeting at 9:00... obviously someone was with her other children at home so why bring the baby,0.38369903225069835,0.3867344944500545,0,0,47,221,0,56592
200,971,@USER Obviously its ANTIFA who is threatening her to force her to continue the charade,0.3757136243912115,0.3867344944500545,0,0,16,86,1,27243
201,976,@USER ThrOne 2 WhiLe Sitting UpSideUp Pinche YaYaY @USER URL URL,0.28729268455620205,0.3867344944500545,0,0,13,64,0,16047
202,987,@USER You are sexy as fuck babygirl🔥🔥🔥,0.9213576188158986,0.3867344944500545,1,0,8,38,1,83321
203,998,@USER I see you support gun control 😀,0.1001722186259225,0.3867344944500545,0,0,9,37,1,42055
204,1003,@USER @USER I thought the Krebs trials couldn't say one way or the other if this was effective. So as usual @USER giving more money to their friends,0.0810821138238939,0.3867344944500545,0,0,33,148,0,16718
205,1013,@USER But she never questioned Congress’ sluch fund to payoff sexual harassment settlements.,0.4351062605557133,0.3867344944500545,0,0,16,92,0,83996
206,1014,@USER Bill Maher is a known POS!,0.11013572632330054,0.3867344944500545,0,0,9,32,0,18334
207,1016,@USER Good shit! Kaepernick is a great model for young kids who play football to stand up for what they believe in,0.9326375990764333,0.3867344944500545,1,0,24,114,1,55902
208,1026,@USER @USER Ask @USER he know the truth hahaha 😊😊 have favoritism person so unfair,0.45712535686112576,0.3867344944500545,0,0,18,82,0,47864
209,1032,@USER Ask him what he’s protesting.  Certain it will be a convoluted answer.,0.09497107514700584,0.3867344944500545,0,0,18,76,0,69501
210,1034,@USER @USER @USER @USER Oh wait now I get it. You two are ANTIFA!,0.18535662781502404,0.3867344944500545,0,0,20,65,0,59575
211,1035,@USER Big if true lol,0.18224353084097986,0.3867344944500545,0,0,6,21,0,50394
212,1042,@USER @USER Gun control and divorce though,0.3383503482658716,0.3867344944500545,0,0,9,42,0,83049
213,1049,@USER @USER Thank you President Trump! ALL of America is benefiting for todays' economy too! And most importantly? President Trump gets ALL the credit! = #MAGA URL,0.06804042027255895,0.3867344944500545,0,0,35,163,0,49876
214,1051,#Loomer Rachel Rollins a Dem running for DA in Boston. She plans to decriminalize what she calls petty crimes (e.g. breaking and entering) she is running in a crowded field &amp; is being hailed by the media as the best candidate. Thanks for doing what “conservatives” refuse to do! URL,0.2987981889327662,0.3867344944500545,0,0,61,286,0,44513
215,1058,@USER i’m still bitter she deserved better,0.35583085229980765,0.3867344944500545,0,0,10,42,0,50116
216,1059,@USER @USER @USER @USER @USER @USER @USER IT WAS HIGH SCHOOL!!!,0.11013572632330054,0.3867344944500545,0,0,21,63,0,39050
217,1061,*She is at home making a quick meal for herself in the off chance that @USER and @USER have already eaten*,0.11945949241875195,0.3867344944500545,0,0,25,106,0,17388
218,1065,@USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER Following all patriots. PLEASE follow back. Thank you. #MAGA #KAG #WalkAway #Witchhunt #RedWaveRising #VoteRed #VoteDemsOut #VoteRedToSaveAmerica,0.08325464773059384,0.3867344944500545,0,0,59,241,0,41561
219,1066,@USER @USER @USER We do know she belongs to the violent liberal Antifa party who w/ their KKK HOODS beat up total strangers &amp; are funded to do so by her party. Most violent &amp; corrupt party trying to now pour on the tears &amp; get us to believe they have a heart. Hard sell to anyone including voters!,0.7336427212858703,0.3867344944500545,1,0,71,309,1,61846
220,1072,@USER @USER @USER Says the guy who thinks that Labor (Australian equivalent of USA liberals) are socialists. 🙄,0.47361157788983305,0.3867344944500545,0,0,24,110,0,49980
221,1073,@USER @USER You will be voted out all together You crazy bat...,0.9360515793487681,0.3867344944500545,1,0,15,63,1,13425
222,1087,@USER @USER Is there an aluminum pole anywhere to be seen?,0.10356715633550773,0.3867344944500545,0,0,14,58,0,37073
223,1093,@USER your @USER app is down / sucks,0.8836382359770631,0.3867344944500545,1,0,10,36,1,88097
224,1094,@USER @USER Gun control is hitting the target where you intended to hit it.   Since Democrats want to infringe on everyone else's gun rights. I'm ok with just banning them from Dems. URL,0.519414672356577,0.3867344944500545,1,0,40,186,0,33307
225,1100,@USER @USER Nobody interferes and steals elections for liberals in western democracies including America than Soros. Why there is no investigation and are no charges against him? Yet!,0.2554829499037548,0.3867344944500545,0,0,33,183,0,27522
226,1108,@USER She said she is half Eastern Orthodox... so I dunno... an opportunity to educate myself,0.17231107970056858,0.3867344944500545,0,0,19,93,0,75646
227,1117,@USER @USER No conflict here—don’t look at this.  #Soros involved in violent left agenda of Antifa also.,0.14620911119151367,0.3867344944500545,0,0,24,104,0,48553
228,1125,@USER shit ain’t gone work bruh URL,0.9298237015600319,0.3867344944500545,1,0,10,35,1,34790
229,1131,@USER She used her power and authoritative position over this child to manipulate him and get him drunk so she would have him at her disposal. Now she is using her gender as an excuse and claiming the victim assaulted her when we have text messages and pictures that show otherwise,0.5079949239961716,0.3867344944500545,1,0,53,281,0,78471
230,1135,@USER @USER We need gun control😆 Liberals should not have access to guns. They are not mentally stable. This must stop😆,0.5090779818091946,0.3867344944500545,1,0,25,119,0,64198
231,1147,@USER @USER @USER @USER @USER @USER Yes I do! A lot of us that support stricter gun control are absolutely opposed to having all guns banned. I myself am a responsible gun owner who is capable of *also* recognizing that we do not need civilian ownership these other guns.  compromise clearly isn’t your strong suit.,0.2190450183391589,0.3867344944500545,0,0,69,315,0,12121
232,1148,@USER I’m expecting a video from @USER,0.07359633438201978,0.3867344944500545,0,0,11,38,0,34430
233,1149,@USER She sounds amazing and it's a bloody disgrace that she is mostly forgotten.,0.8489721980074492,0.3867344944500545,1,0,17,81,0,92849
